ClaimID,PolicyID,CoverageType,Peril,ClaimDate,ClaimAmount,ApprovedAmount,FraudScore,ClaimStatus,ForcedEntryFlag,ProofOfOwnershipFlag,CoverageType_Policy,DriverType,DriverAge,LicenseValid,UsageType,PremiumAmount,FraudRiskScore,IncidentDriverAge,IncidentDriverLicenseYears,IncidentDriverListedFlag,DriverEligibilityFlag,AdditionalExcessFlag,AdditionalExcessAmount,DriverEligibilityReason,PayoutRatio
194,447,Motor,Theft & Hijacking,7/23/2023,121772,121772,18,Approved,Y,N,All Risk,,,,,1000.17,57,29,1,Y,Y,N,0,Driver meets policy requirements,1
195,956,Building,Water Damage,12/7/2024,59986,59986,26,Approved,Y,N,Contents,,,,,434.55,20,,,,,,,,1
196,1271,Building,Malicious Damage,6/4/2023,149337,149337,36,Approved,N,N,All Risk,,,,,2277.04,67,,,,,,,,1
197,76,Building,Storm,8/13/2024,13566,8855,73,Repudiated,Y,N,Contents,,,,,1707.69,89,,,,,,,,0.6527
198,1495,All Risk,Fire,3/17/2023,110247,110247,34,Approved,Y,Y,Contents,,,,,357.14,40,,,,,,,,1
199,1140,All Risk,Fire,12/10/2024,80046,80046,13,Approved,N,Y,Motor,Named Driver,35,Y,Private,755.61,40,,,,,,,,1
200,286,Motor,Fire & Explosion,6/3/2024,94406,94406,57,Approved,N,Y,All Risk,,,,,681.49,51,49,19,Y,Y,N,0,Driver meets policy requirements,1
201,1313,Building,Malicious Damage,9/13/2025,13563,12453,82,Repudiated,Y,Y,All Risk,,,,,2191.14,81,,,,,,,,0.9182
202,1634,Building,Fire,9/30/2023,115134,28683,74,Pending,Y,Y,Building,,,,,2400.54,53,,,,,,,,0.2491
203,1848,Motor,Weather,10/21/2025,88056,677,84,Repudiated,N,Y,Contents,,,,,1167.48,30,31,0,Y,Y,N,0,Driver meets policy requirements,0.0077
204,1495,Contents,Malicious Damage,3/27/2024,116727,6005,91,Repudiated,Y,N,Contents,,,,,357.14,40,,,,,,,,0.0514
205,169,All Risk,Accidental Loss,3/7/2023,65675,65675,23,Approved,N,N,All Risk,,,,,365.5,94,,,,,,,,1
206,363,Contents,Fire,8/13/2023,144188,144188,32,Approved,Y,N,All Risk,,,,,1428.57,49,,,,,,,,1
207,1603,Contents,Accidental Damage,11/18/2025,9986,9986,11,Approved,N,N,Motor,Open Driver,40,N,Business,255.14,94,,,,,,,,1
208,1209,All Risk,Accidental Loss,6/2/2023,70711,70711,41,Approved,N,N,Contents,,,,,912.04,38,,,,,,,,1
209,509,Motor,Weather,7/16/2025,116001,113486,90,Repudiated,N,N,Building,,,,,1064.57,26,72,28,Y,Y,N,0,Driver meets policy requirements,0.9783
210,1767,Contents,Fire,7/20/2024,23947,23947,28,Approved,Y,Y,All Risk,,,,,1116.43,41,,,,,,,,1
211,241,All Risk,Accidental Loss,8/15/2023,18617,18617,28,Approved,Y,N,Contents,,,,,2108.43,60,,,,,,,,1
212,69,Motor,Glass Damage,8/14/2025,133171,133171,42,Approved,N,Y,Contents,,,,,1986.85,85,62,44,Y,Y,N,0,Driver meets policy requirements,1
213,794,Building,Flood,8/9/2025,125372,20789,75,Repudiated,N,Y,All Risk,,,,,1103.43,81,,,,,,,,0.1658
214,921,Contents,Malicious Damage,1/19/2025,130080,130080,49,Approved,Y,N,Contents,,,,,920.97,76,,,,,,,,1
215,268,Contents,Water Damage,12/26/2024,57721,32526,67,Pending,Y,Y,Building,,,,,518.38,56,,,,,,,,0.5635
216,574,Building,Flood,11/22/2024,133200,133200,34,Approved,N,N,Motor,Open Driver,22,N,Business,823.42,78,,,,,,,,1
217,767,Contents,Malicious Damage,9/16/2023,28569,28569,58,Approved,Y,Y,All Risk,,,,,857.5,81,,,,,,,,1
218,911,All Risk,Fire,5/25/2023,30460,18557,66,Pending,Y,N,All Risk,,,,,1140.3,61,,,,,,,,0.6092
219,1619,Motor,Weather,12/9/2025,26800,26800,38,Approved,N,Y,Motor,Open Driver,64,Y,Private,2476.82,28,57,0,Y,Y,N,0,Driver meets policy requirements,1
220,1093,Building,Water Damage,1/18/2025,47541,47541,11,Approved,N,N,Building,,,,,1722.98,25,,,,,,,,1
221,832,Contents,Burglary,2/2/2025,18350,18350,19,Approved,Y,Y,Contents,,,,,1491.96,45,,,,,,,,1
222,1800,Building,Flood,6/24/2025,14557,12334,82,Repudiated,N,Y,Building,,,,,1927.34,25,,,,,,,,0.8473
223,1324,Building,Storm,3/11/2023,54529,54529,25,Approved,Y,Y,Building,,,,,2443.26,31,,,,,,,,1
224,880,Contents,Malicious Damage,9/25/2024,84650,8663,80,Repudiated,N,Y,Motor,Open Driver,38,Y,Business,791.36,44,,,,,,,,0.1023
225,1750,Motor,Accidental Damage,8/7/2025,89696,0,79,Repudiated,Y,N,Motor,Open Driver,50,N,Private,779.3,59,56,0,Y,N,N,0,Invalid driver licence,0
226,359,Building,Water Damage,8/17/2023,6854,6854,18,Approved,Y,N,Building,,,,,340.27,36,,,,,,,,1
227,1247,Motor,Accidental Damage,4/13/2024,78861,56119,81,Repudiated,N,N,Contents,,,,,2485.08,82,34,4,Y,Y,N,0,Driver meets policy requirements,0.7116
228,96,All Risk,Theft,4/18/2025,38850,38850,40,Approved,N,Y,Building,,,,,1678.89,22,,,,,,,,1
229,1828,Motor,Accidental Damage,11/25/2023,79299,76799,11,Approved with Additional Excess,N,N,Motor,Open Driver,32,Y,Private,985.81,43,24,0,Y,Y,Y,2500,Eligible claim with additional excess: driver under 25 and licence held less than 2 years,0.9685
230,900,Contents,Fire,4/18/2023,72671,13728,86,Repudiated,Y,N,Building,,,,,1305.83,87,,,,,,,,0.1889
231,874,Contents,Fire,12/6/2023,7597,7011,65,Repudiated,Y,Y,Motor,Open Driver,24,N,Private,2410.92,51,,,,,,,,0.9229
232,1576,Building,Water Damage,1/27/2024,148963,148963,36,Approved,N,N,Motor,Named Driver,63,N,Business,1969.37,67,,,,,,,,1
233,1340,All Risk,Travel Risk,3/26/2023,141648,69545,91,Repudiated,N,Y,All Risk,,,,,1931.08,41,,,,,,,,0.491
234,1972,Building,Storm,11/17/2023,131684,131684,45,Approved,Y,Y,Motor,Named Driver,40,Y,Private,2081.86,44,,,,,,,,1
235,857,Contents,Burglary,4/5/2025,2507,1382,62,Pending,Y,Y,All Risk,,,,,1546.24,24,,,,,,,,0.5513
236,569,Contents,Water Damage,8/3/2023,40538,20184,75,Repudiated,Y,Y,All Risk,,,,,1481.18,87,,,,,,,,0.4979
237,280,Contents,Water Damage,10/25/2024,109308,109308,48,Approved,N,Y,All Risk,,,,,2234.78,71,,,,,,,,1
238,1319,Building,Flood,7/12/2023,63254,63254,15,Approved,N,Y,Motor,Open Driver,42,Y,Private,2058.25,83,,,,,,,,1
239,1619,Contents,Fire,5/29/2024,40970,40970,24,Approved,Y,N,Motor,Open Driver,64,Y,Private,2476.82,28,,,,,,,,1
240,1551,Contents,Accidental Damage,9/24/2024,24621,11233,91,Repudiated,Y,Y,Building,,,,,1161.43,41,,,,,,,,0.4562
241,1889,Contents,Water Damage,5/5/2024,136139,136139,31,Approved,Y,Y,All Risk,,,,,563.94,60,,,,,,,,1
242,760,Building,Fire,8/3/2025,6300,6300,13,Approved,Y,Y,Building,,,,,1738.87,6,,,,,,,,1
243,314,All Risk,Theft,4/8/2023,22345,22345,23,Approved,N,N,Building,,,,,1326.77,21,,,,,,,,1
244,1510,All Risk,Theft,10/30/2024,73739,73739,23,Approved,N,Y,All Risk,,,,,657.81,90,,,,,,,,1
245,350,Building,Storm,7/12/2023,96751,77044,71,Repudiated,Y,N,Motor,Open Driver,46,N,Business,894.81,24,,,,,,,,0.7963
246,195,All Risk,Travel Risk,1/7/2025,37649,37649,47,Approved,Y,Y,Building,,,,,976.15,63,,,,,,,,1
247,815,Motor,Fire & Explosion,9/15/2023,20990,0,86,Repudiated,N,Y,Motor,Open Driver,51,N,Private,2217.79,20,51,10,Y,N,N,0,Invalid driver licence,0
248,1268,Contents,Fire,1/28/2025,47776,47776,29,Approved,Y,Y,All Risk,,,,,1081.65,77,,,,,,,,1
249,659,Motor,Glass Damage,4/19/2023,92308,30762,63,Pending,N,Y,Motor,Open Driver,57,Y,Business,339.56,42,50,20,Y,Y,N,0,Driver meets policy requirements,0.3333
250,974,Contents,Water Damage,1/22/2025,51633,33831,62,Repudiated,N,Y,Building,,,,,1126.5,35,,,,,,,,0.6552
251,1400,Building,Flood,9/9/2025,141107,6414,75,Pending,Y,Y,All Risk,,,,,1515.79,75,,,,,,,,0.0455
252,1054,Motor,Theft & Hijacking,11/11/2023,142591,121297,81,Repudiated,Y,Y,Building,,,,,1991.82,46,64,20,Y,Y,N,0,Driver meets policy requirements,0.8507
253,835,Contents,Accidental Damage,3/30/2023,54949,43825,76,Pending,N,N,Motor,Named Driver,67,Y,Private,570.68,76,,,,,,,,0.7976
254,1650,Building,Water Damage,6/13/2023,116276,116276,22,Approved,N,N,Building,,,,,2229.58,38,,,,,,,,1
255,90,Motor,Accidental Damage,2/14/2024,123647,98909,74,Repudiated,Y,Y,All Risk,,,,,419.83,23,19,0,Y,Y,Y,2500,Eligible claim with additional excess: driver under 25 and licence held less than 2 years,0.7999
256,57,Building,Flood,12/23/2023,132384,132384,27,Approved,Y,N,Building,,,,,2205.03,8,,,,,,,,1
257,249,Motor,Theft & Hijacking,7/23/2023,118279,118279,56,Approved,Y,Y,All Risk,,,,,2339.08,27,62,41,Y,Y,N,0,Driver meets policy requirements,1
258,1166,Contents,Fire,7/19/2024,87431,87431,39,Approved,Y,Y,Contents,,,,,251.61,95,,,,,,,,1
259,342,Contents,Accidental Damage,1/4/2023,143533,143533,55,Approved,Y,Y,All Risk,,,,,1656.44,54,,,,,,,,1
260,1109,Contents,Accidental Damage,12/3/2023,88372,88372,54,Approved,Y,N,Building,,,,,2007.32,94,,,,,,,,1
261,1848,Contents,Water Damage,10/14/2023,88056,88056,28,Approved,Y,N,Contents,,,,,1167.48,30,,,,,,,,1
262,136,Building,Malicious Damage,3/11/2025,72905,51964,85,Repudiated,N,Y,All Risk,,,,,281.15,12,,,,,,,,0.7128
263,1150,Building,Fire,2/28/2023,32409,32409,33,Approved,Y,N,Motor,Named Driver,29,N,Private,723.52,10,,,,,,,,1
264,1930,All Risk,Accidental Loss,10/20/2024,12860,1564,68,Pending,Y,Y,Motor,Open Driver,64,Y,Business,819.36,77,,,,,,,,0.1216
265,1977,Contents,Accidental Damage,8/25/2024,15967,15967,32,Approved,Y,Y,Motor,Named Driver,59,Y,Private,1136.97,44,,,,,,,,1
266,124,Contents,Malicious Damage,10/14/2024,37618,37618,56,Approved,Y,Y,Motor,Open Driver,47,Y,Business,1525.2,64,,,,,,,,1
267,1246,Contents,Water Damage,4/29/2025,75509,19366,87,Repudiated,N,N,Building,,,,,2198.01,71,,,,,,,,0.2565
268,1115,Contents,Malicious Damage,5/25/2025,80249,73698,69,Pending,N,N,Contents,,,,,795.37,11,,,,,,,,0.9184
269,10,Building,Fire,7/14/2025,138533,138533,29,Approved,N,N,Contents,,,,,1937.78,41,,,,,,,,1
270,1708,All Risk,Fire,2/10/2023,100703,100703,28,Approved,Y,N,Motor,Open Driver,31,N,Business,2325.44,38,,,,,,,,1
271,910,Building,Fire,2/23/2024,63621,63621,12,Approved,N,Y,Contents,,,,,2014.75,45,,,,,,,,1
272,1518,All Risk,Fire,10/11/2023,98041,20026,71,Pending,Y,Y,Building,,,,,1377.68,6,,,,,,,,0.2043
273,381,All Risk,Travel Risk,12/6/2024,94602,84901,94,Repudiated,N,N,Motor,Open Driver,26,N,Private,900.44,48,,,,,,,,0.8975
274,1229,Motor,Fire & Explosion,8/29/2024,108631,108631,54,Approved,N,N,Building,,,,,1857.36,51,45,0,Y,Y,N,0,Driver meets policy requirements,1
275,335,All Risk,Fire,3/14/2025,66071,66071,30,Approved,Y,Y,All Risk,,,,,809.85,41,,,,,,,,1
276,885,Building,Water Damage,2/9/2025,90754,17485,67,Repudiated,N,N,Contents,,,,,1265.17,17,,,,,,,,0.1927
277,1626,Motor,Theft & Hijacking,12/6/2025,93941,38641,93,Repudiated,Y,Y,All Risk,,,,,1636.75,32,51,1,Y,Y,N,0,Driver meets policy requirements,0.4113
278,288,Building,Fire,12/30/2023,12049,12049,38,Approved,Y,N,Contents,,,,,1244.68,54,,,,,,,,1
279,919,Motor,Theft & Hijacking,6/10/2023,10398,10398,13,Approved,Y,Y,Building,,,,,1233.04,65,30,1,Y,Y,N,0,Driver meets policy requirements,1
280,533,Motor,Fire & Explosion,6/11/2024,149015,0,81,Repudiated,N,N,Motor,Open Driver,59,N,Private,2027.89,79,55,1,Y,N,N,0,Invalid driver licence,0
281,1507,All Risk,Fire,4/15/2023,124678,124678,60,Approved,Y,N,All Risk,,,,,835.54,9,,,,,,,,1
282,437,Building,Malicious Damage,3/10/2023,142558,139516,64,Pending,N,N,All Risk,,,,,725.43,69,,,,,,,,0.9787
283,89,All Risk,Accidental Loss,8/26/2024,118667,118667,10,Approved,N,Y,Contents,,,,,1121.67,24,,,,,,,,1
284,909,Motor,Fire & Explosion,9/3/2024,86359,86359,18,Approved,Y,Y,Contents,,,,,506.97,29,42,0,Y,Y,N,0,Driver meets policy requirements,1
285,1901,Motor,Weather,5/25/2023,120285,120285,27,Approved,N,Y,All Risk,,,,,2411.52,63,47,2,Y,Y,N,0,Driver meets policy requirements,1
286,572,Motor,Weather,2/1/2023,82277,52740,80,Repudiated,N,Y,Building,,,,,1987.3,90,21,1,Y,Y,Y,2500,Eligible claim with additional excess: driver under 25 and licence held less than 2 years,0.641
287,1937,Contents,Malicious Damage,4/6/2025,5718,5718,26,Approved,N,N,All Risk,,,,,1676.37,34,,,,,,,,1
288,1244,Contents,Accidental Damage,10/5/2025,103274,103274,32,Approved,N,Y,Motor,Named Driver,67,N,Private,588.66,80,,,,,,,,1
289,865,Motor,Glass Damage,10/30/2024,50959,38702,91,Repudiated,Y,N,Building,,,,,2428.17,13,55,9,Y,Y,N,0,Driver meets policy requirements,0.7595
290,1624,Motor,Glass Damage,9/23/2023,129816,129816,47,Approved,Y,Y,Motor,Named Driver,59,Y,Business,799.29,17,62,43,Y,Y,N,0,Driver meets policy requirements,1
291,365,Building,Water Damage,5/15/2025,47727,47727,17,Approved,Y,Y,Building,,,,,322.63,67,,,,,,,,1
292,472,Building,Fire,4/13/2023,56883,56883,32,Approved,Y,N,Building,,,,,1275.54,40,,,,,,,,1
293,1183,Contents,Burglary,8/31/2025,149081,149081,47,Approved,Y,N,All Risk,,,,,2282.38,77,,,,,,,,1
294,1171,All Risk,Theft,9/20/2023,58687,58687,41,Approved,N,Y,Building,,,,,831.57,36,,,,,,,,1
295,1087,Contents,Burglary,5/31/2025,98502,98502,28,Approved,Y,Y,Motor,Open Driver,54,N,Business,1346.05,21,,,,,,,,1
296,700,Contents,Malicious Damage,2/8/2025,7893,7893,47,Approved,N,N,Contents,,,,,1821.03,87,,,,,,,,1
297,1130,Motor,Theft & Hijacking,12/24/2024,75594,0,54,Repudiated,N,Y,Motor,Named Driver,30,N,Business,646.25,36,25,2,Y,N,N,0,Invalid driver licence,0
298,251,Motor,Theft & Hijacking,12/21/2025,137373,45429,85,Repudiated,N,Y,Building,,,,,2225.1,72,57,16,Y,Y,N,0,Driver meets policy requirements,0.3307
299,1901,Motor,Fire & Explosion,1/9/2025,56301,7305,62,Repudiated,N,N,All Risk,,,,,2411.52,63,24,3,Y,Y,N,0,Driver meets policy requirements,0.1297
300,77,All Risk,Fire,7/3/2025,9974,9974,32,Approved,Y,Y,Contents,,,,,2154.08,65,,,,,,,,1
301,1838,All Risk,Theft,3/15/2025,25189,25189,49,Approved,Y,Y,Contents,,,,,365.71,16,,,,,,,,1
302,1551,Building,Fire,3/3/2023,84774,84774,26,Approved,Y,N,Building,,,,,1161.43,41,,,,,,,,1
303,1508,Building,Fire,12/11/2024,11321,11321,36,Approved,Y,Y,All Risk,,,,,1217.2,9,,,,,,,,1
304,274,Building,Water Damage,1/28/2023,141492,41093,82,Repudiated,N,Y,Building,,,,,321.9,5,,,,,,,,0.2904
305,126,Building,Water Damage,3/7/2024,131001,109511,93,Repudiated,Y,Y,Contents,,,,,879.31,87,,,,,,,,0.836
306,849,Contents,Accidental Damage,3/22/2023,56347,50217,68,Pending,Y,N,Building,,,,,2139.85,7,,,,,,,,0.8912
307,1715,Motor,Weather,3/27/2025,46920,25236,72,Repudiated,Y,N,All Risk,,,,,1238.65,83,27,3,Y,Y,N,0,Driver meets policy requirements,0.5379
308,1216,All Risk,Travel Risk,1/2/2025,54037,29885,71,Repudiated,N,Y,Contents,,,,,950.53,55,,,,,,,,0.553
309,1785,Building,Fire,11/25/2024,2976,2976,43,Approved,Y,Y,Contents,,,,,1247.57,51,,,,,,,,1
310,1768,Motor,Glass Damage,8/1/2024,17254,17254,23,Approved,N,N,Motor,Named Driver,30,Y,Business,700.29,45,38,3,Y,Y,N,0,Driver meets policy requirements,1
311,1413,Motor,Glass Damage,5/31/2024,126915,126915,37,Approved,N,N,All Risk,,,,,1033.05,37,47,1,Y,Y,N,0,Driver meets policy requirements,1
312,1177,Contents,Fire,6/5/2024,2849,2849,15,Approved,N,N,Motor,Named Driver,49,N,Private,2402.51,77,,,,,,,,1
313,1053,Motor,Glass Damage,1/22/2023,86127,13904,68,Repudiated,Y,Y,Motor,Named Driver,28,Y,Private,1374.76,25,20,0,Y,Y,Y,2500,Eligible claim with additional excess: driver under 25 and licence held less than 2 years,0.1614
314,84,Building,Water Damage,4/7/2024,61109,18149,72,Repudiated,N,Y,Building,,,,,905.93,70,,,,,,,,0.297
315,1029,Motor,Theft & Hijacking,1/23/2025,39788,0,57,Repudiated,N,Y,Motor,Named Driver,24,N,Private,415.92,89,30,0,Y,N,N,0,Invalid driver licence,0
316,529,Contents,Burglary,3/10/2023,105126,66932,87,Repudiated,Y,N,All Risk,,,,,1890,29,,,,,,,,0.6367
317,428,Contents,Burglary,7/4/2025,32558,32558,60,Approved,Y,Y,Contents,,,,,1412.73,12,,,,,,,,1
318,1656,Building,Flood,8/1/2025,5744,5744,19,Approved,N,N,Building,,,,,1605.58,77,,,,,,,,1
319,1847,All Risk,Travel Risk,3/18/2025,50238,50238,33,Approved,Y,N,Building,,,,,389.95,23,,,,,,,,1
320,24,Motor,Fire & Explosion,5/1/2023,93065,0,60,Repudiated,Y,Y,Motor,Open Driver,56,N,Business,1969.22,47,60,1,Y,N,N,0,Invalid driver licence,0
321,1958,Building,Flood,11/25/2023,35220,16421,73,Repudiated,N,N,Motor,Named Driver,31,Y,Business,972.18,31,,,,,,,,0.4662
322,1429,Contents,Malicious Damage,4/26/2025,121788,50935,67,Repudiated,N,Y,All Risk,,,,,1054.92,14,,,,,,,,0.4182
323,651,Building,Storm,8/24/2025,108256,108256,55,Approved,Y,N,Contents,,,,,1537.17,53,,,,,,,,1
324,584,Building,Fire,1/21/2025,119724,93038,79,Repudiated,Y,N,Building,,,,,2188.42,85,,,,,,,,0.7771
325,1214,All Risk,Accidental Loss,1/24/2024,115930,115930,34,Approved,N,Y,All Risk,,,,,1118.86,90,,,,,,,,1
326,1285,Motor,Theft & Hijacking,12/4/2025,129786,129786,11,Approved,N,N,Building,,,,,572.11,85,57,1,Y,Y,N,0,Driver meets policy requirements,1
327,251,Contents,Malicious Damage,3/5/2023,122174,122174,33,Approved,Y,Y,Building,,,,,2225.1,72,,,,,,,,1
328,1656,Building,Water Damage,8/10/2023,4285,3507,87,Repudiated,N,N,Building,,,,,1605.58,77,,,,,,,,0.8184
329,141,Building,Malicious Damage,3/26/2025,28659,14540,80,Repudiated,N,N,All Risk,,,,,367.95,16,,,,,,,,0.5073
330,1802,Motor,Weather,6/9/2025,145939,145939,28,Approved,Y,Y,All Risk,,,,,793.35,10,43,0,Y,Y,N,0,Driver meets policy requirements,1
331,182,All Risk,Travel Risk,9/28/2025,69314,69314,49,Approved,N,Y,All Risk,,,,,2332.82,18,,,,,,,,1
332,1147,Motor,Theft & Hijacking,8/3/2023,74681,74681,25,Approved,N,N,All Risk,,,,,1501.12,45,53,4,Y,Y,N,0,Driver meets policy requirements,1
333,1013,Building,Fire,5/12/2023,25248,17338,78,Repudiated,N,N,Motor,Open Driver,48,Y,Private,289.81,70,,,,,,,,0.6867
334,461,Building,Storm,10/30/2023,108246,108246,56,Approved,N,Y,All Risk,,,,,662.65,68,,,,,,,,1
335,1721,Contents,Malicious Damage,8/1/2023,51446,51446,14,Approved,Y,N,Contents,,,,,2495.61,85,,,,,,,,1
336,1258,Building,Fire,2/19/2024,133979,41181,74,Pending,Y,N,Building,,,,,329.55,86,,,,,,,,0.3074
337,1209,All Risk,Theft,11/22/2025,7200,5391,93,Repudiated,Y,Y,Contents,,,,,912.04,38,,,,,,,,0.7488
338,452,All Risk,Fire,9/2/2025,5431,2445,64,Pending,Y,Y,Contents,,,,,2442.83,13,,,,,,,,0.4502
339,1818,Motor,Weather,12/24/2023,2110,1980,75,Pending,Y,N,Motor,Open Driver,63,Y,Private,1647.72,45,58,30,Y,Y,N,0,Driver meets policy requirements,0.9384
340,1879,Contents,Fire,11/10/2025,68671,68671,59,Approved,Y,N,All Risk,,,,,522.09,16,,,,,,,,1
341,1829,All Risk,Theft,3/30/2025,149523,149523,57,Approved,N,Y,Building,,,,,2078.69,39,,,,,,,,1
342,160,Motor,Fire & Explosion,2/9/2025,144658,144658,18,Approved,Y,N,All Risk,,,,,459.12,23,70,24,Y,Y,N,0,Driver meets policy requirements,1
343,555,Motor,Weather,12/29/2023,50025,50025,29,Approved,N,Y,Building,,,,,1414.29,64,45,20,Y,Y,N,0,Driver meets policy requirements,1
344,212,Building,Storm,4/22/2024,126844,58797,90,Repudiated,N,Y,All Risk,,,,,1417.46,71,,,,,,,,0.4635
345,905,Motor,Theft & Hijacking,4/1/2024,68489,68489,35,Approved,Y,N,Motor,Open Driver,62,Y,Private,732.87,37,69,1,Y,Y,N,0,Driver meets policy requirements,1
346,1066,All Risk,Theft,11/2/2025,13727,3607,79,Pending,N,Y,Building,,,,,706.29,70,,,,,,,,0.2628
347,886,Contents,Fire,1/12/2023,21583,2511,94,Repudiated,Y,N,All Risk,,,,,730.18,52,,,,,,,,0.1163
348,1588,All Risk,Travel Risk,11/16/2023,57109,5828,67,Pending,Y,N,All Risk,,,,,1138.79,87,,,,,,,,0.1021
349,1367,All Risk,Theft,6/16/2025,95061,54161,80,Repudiated,N,Y,Building,,,,,2338.51,74,,,,,,,,0.5697
350,1089,Motor,Accidental Damage,1/24/2025,18458,18458,14,Approved,N,Y,Motor,Open Driver,37,Y,Business,390.67,31,29,2,Y,Y,N,0,Driver meets policy requirements,1
351,818,Contents,Accidental Damage,3/26/2024,38061,15462,70,Repudiated,N,N,Motor,Named Driver,49,Y,Private,1173.48,19,,,,,,,,0.4062
352,167,Motor,Glass Damage,8/8/2023,111010,108510,56,Approved with Additional Excess,Y,Y,All Risk,,,,,1722.88,81,20,0,Y,Y,Y,2500,Eligible claim with additional excess: driver under 25 and licence held less than 2 years,0.9775
353,1851,Contents,Water Damage,10/29/2025,58492,22217,93,Repudiated,Y,N,Building,,,,,1340.82,19,,,,,,,,0.3798
354,1544,Building,Storm,2/21/2025,74096,74096,39,Approved,N,Y,Building,,,,,591.94,38,,,,,,,,1
355,100,Contents,Accidental Damage,3/9/2025,139108,67951,64,Repudiated,Y,N,All Risk,,,,,1746.64,27,,,,,,,,0.4885
356,1231,Motor,Weather,10/31/2024,120006,120006,49,Approved,Y,Y,Contents,,,,,2244.53,77,32,1,Y,Y,N,0,Driver meets policy requirements,1
357,785,Building,Flood,6/21/2025,50855,8603,86,Repudiated,Y,N,All Risk,,,,,460.31,40,,,,,,,,0.1692
358,247,All Risk,Travel Risk,9/25/2023,9630,7733,68,Pending,N,N,Building,,,,,1645.05,29,,,,,,,,0.803
359,1533,All Risk,Travel Risk,5/26/2024,51776,51776,30,Approved,N,Y,All Risk,,,,,2381.59,60,,,,,,,,1
360,303,All Risk,Travel Risk,12/3/2025,105703,105703,60,Approved,Y,Y,Building,,,,,2314.11,93,,,,,,,,1
361,1255,All Risk,Fire,10/4/2025,38321,38321,45,Approved,Y,N,Contents,,,,,2403.57,46,,,,,,,,1
362,318,All Risk,Theft,12/30/2024,47445,47445,44,Approved,Y,N,Contents,,,,,1219.74,56,,,,,,,,1
363,310,Building,Flood,6/23/2023,116929,95371,84,Repudiated,Y,Y,All Risk,,,,,736.03,23,,,,,,,,0.8156
364,930,Motor,Fire & Explosion,7/1/2024,105339,105339,53,Approved,Y,Y,Building,,,,,1243.4,39,33,2,Y,Y,N,0,Driver meets policy requirements,1
365,1103,Motor,Weather,8/3/2023,61871,0,70,Repudiated,N,Y,Motor,Open Driver,28,N,Private,476.94,42,33,0,Y,N,N,0,Invalid driver licence,0
366,1975,All Risk,Theft,8/15/2024,31394,31394,14,Approved,Y,N,Motor,Open Driver,60,Y,Private,2121.12,38,,,,,,,,1
367,1400,Motor,Fire & Explosion,2/8/2023,9016,9016,51,Approved,N,N,All Risk,,,,,1515.79,75,54,3,Y,Y,N,0,Driver meets policy requirements,1
368,1141,Building,Water Damage,12/4/2024,93935,58377,85,Repudiated,N,Y,Motor,Named Driver,55,N,Business,2134.98,46,,,,,,,,0.6215
369,1863,Contents,Burglary,12/31/2023,3765,3282,64,Pending,Y,N,Motor,Named Driver,40,N,Private,736.09,22,,,,,,,,0.8717
370,506,Motor,Fire & Explosion,11/11/2024,144987,144987,55,Approved,N,Y,Building,,,,,1899.83,12,37,2,Y,Y,N,0,Driver meets policy requirements,1
371,1499,Contents,Accidental Damage,3/28/2024,2673,2461,71,Repudiated,Y,N,All Risk,,,,,1125.21,91,,,,,,,,0.9207
372,574,Motor,Theft & Hijacking,12/8/2024,134692,0,44,Repudiated,Y,N,Motor,Open Driver,22,N,Business,823.42,78,22,1,Y,N,Y,2500,Invalid driver licence,0
373,1461,Contents,Malicious Damage,9/26/2024,57585,57585,13,Approved,Y,Y,Contents,,,,,1480.66,57,,,,,,,,1
374,241,Motor,Theft & Hijacking,5/10/2024,145848,145848,50,Approved,N,Y,Contents,,,,,2108.43,60,24,3,Y,Y,N,0,Driver meets policy requirements,1
375,1246,Building,Water Damage,6/30/2025,103916,103916,11,Approved,Y,Y,Building,,,,,2198.01,71,,,,,,,,1
376,1255,Motor,Weather,9/12/2025,97188,97188,60,Approved,Y,Y,Contents,,,,,2403.57,46,48,2,Y,Y,N,0,Driver meets policy requirements,1
377,1301,All Risk,Accidental Loss,2/26/2023,117228,44244,95,Repudiated,N,N,Building,,,,,2196.88,53,,,,,,,,0.3774
378,97,All Risk,Accidental Loss,9/2/2025,25797,25797,10,Approved,N,N,Contents,,,,,2419.29,57,,,,,,,,1
379,1156,Motor,Accidental Damage,4/25/2025,73927,51150,69,Repudiated,Y,Y,All Risk,,,,,914.09,90,70,1,Y,Y,N,0,Driver meets policy requirements,0.6919
380,35,Contents,Accidental Damage,9/1/2025,101356,54081,76,Repudiated,N,Y,All Risk,,,,,970.62,48,,,,,,,,0.5336
381,333,All Risk,Accidental Loss,4/8/2023,147644,147644,10,Approved,N,N,Building,,,,,987.9,26,,,,,,,,1
382,2000,All Risk,Theft,3/15/2024,147789,147789,22,Approved,Y,Y,All Risk,,,,,1513,42,,,,,,,,1
383,244,All Risk,Theft,7/1/2024,109056,109056,24,Approved,N,Y,Motor,Named Driver,65,Y,Private,2259.89,82,,,,,,,,1
384,956,Building,Water Damage,5/10/2024,80558,80558,21,Approved,Y,Y,Contents,,,,,434.55,20,,,,,,,,1
385,296,All Risk,Accidental Loss,6/13/2025,93477,93477,42,Approved,Y,N,All Risk,,,,,1358.36,67,,,,,,,,1
